step,system_total_stopped,system_total_waiting_time,system_mean_waiting_time,system_mean_speed,J0_stopped,J0_accumulated_waiting_time,J0_average_speed,agents_total_stopped,agents_total_accumulated_waiting_time,TimeLimit.truncated,episode,terminal_observation
1155,41,1432,12.67256637,6.782582744,41,5460,0.415484822,41,5460,FALSE,,
1160,30,1391,11.88888889,6.949483873,30,5589,0.428193946,30,5589,FALSE,,
1165,33,1523,13.59821429,6.980388468,33,5698,0.450541806,33,5698,FALSE,,
1170,39,1586,14.41818182,6.720540027,39,5820,0.426766302,39,5820,FALSE,,
1175,36,1753,16.85576923,6.462739093,36,5988,0.404287635,36,5988,FALSE,,
1180,34,1819,17.49038462,6.668785562,34,5955,0.434272319,34,5955,FALSE,,
1185,38,1975,19.17475728,6.119718665,38,6118,0.399933343,38,6118,FALSE,,
1190,43,2141,20.58653846,5.937276665,43,5942,0.387363996,43,5942,FALSE,,
1195,39,2166,19.87155963,6.046162297,39,6101,0.371483627,39,6101,FALSE,,
1200,37,2106,19.32110092,6.177009023,37,6117,0.382676094,37,6117,FALSE,,
1205,41,2236,20.51376147,6.580889247,41,6271,0.388434511,41,6271,FALSE,,
1210,46,2384,21.47747748,6.226279523,46,6381,0.383516706,46,6381,FALSE,,
1215,46,2543,22.90990991,5.825188705,46,6596,0.35938841,46,6596,FALSE,,
1220,37,2509,22.20353982,6.017170796,37,6663,0.374296204,37,6663,FALSE,,
1225,40,2701,23.28448276,6.244772711,40,6753,0.392811389,40,6753,FALSE,,
1230,41,2874,24.99130435,6.660786469,41,6897,0.413189727,41,6897,FALSE,,
1235,41,3039,27.37837838,6.520110822,41,7093,0.389461599,41,7093,FALSE,,
1240,47,3250,30.09259259,5.914243669,47,7276,0.340797582,47,7276,FALSE,,
1245,46,3418,31.07272727,5.936214902,46,7488,0.324458167,46,7488,FALSE,,
1250,50,3634,31.6,5.972791329,50,7708,0.347298484,50,7708,FALSE,,
1255,54,3877,34.92792793,5.679093371,54,7941,0.360650103,54,7941,FALSE,,
1260,41,3882,34.3539823,5.809681069,41,7938,0.369907918,41,7938,FALSE,,
1265,40,3811,34.02678571,5.947798592,40,7674,0.380571138,40,7674,FALSE,,
1270,42,3863,34.18584071,5.940855716,42,7866,0.387342389,42,7866,FALSE,,
1275,45,4063,35.33043478,5.660317584,45,8067,0.341912465,45,8067,FALSE,,
1280,54,4267,36.78448276,5.459393338,54,8267,0.360005759,54,8267,FALSE,,
1285,57,4518,38.28813559,5.134013651,57,8530,0.33218196,57,8530,FALSE,,
1290,51,4644,38.7,5.325325682,51,8702,0.326079398,51,8702,FALSE,,
1295,46,4818,40.48739496,5.954256379,46,8841,0.379390782,46,8841,FALSE,,
1300,50,4988,41.91596639,5.64999271,50,9055,0.337452531,50,9055,FALSE,,
1305,48,4923,41.3697479,5.678392776,48,9126,0.325659312,48,9126,FALSE,,
1310,49,4901,40.84166667,5.548936964,49,9093,0.320430785,49,9093,FALSE,,
1315,56,4944,40.52459016,5.631348644,56,9334,0.3329677,56,9334,FALSE,,
1320,45,5066,42.21666667,6.053847858,45,9480,0.36732194,45,9480,FALSE,,
1325,45,5217,44.58974359,6.278604987,45,9475,0.395905441,45,9475,FALSE,,
1330,46,5436,45.68067227,6.184009296,46,9688,0.394548074,46,9688,FALSE,,
1335,49,5649,47.87288136,5.966512089,49,9900,0.375702921,49,9900,FALSE,,
1340,54,5894,51.70175439,5.272145291,54,10144,0.333945703,54,10144,FALSE,,
1345,55,6091,52.05982906,5.05154848,55,10391,0.335652336,55,10391,FALSE,,
1350,58,6331,53.65254237,5.27508342,58,10654,0.349334761,58,10654,FALSE,,
1355,56,6360,52.56198347,5.358421372,56,10768,0.353483056,56,10768,FALSE,,
1360,49,6523,54.81512605,5.779237956,49,10878,0.38433566,49,10878,FALSE,,
1365,48,6703,56.32773109,5.647784308,48,11057,0.36527944,48,11057,FALSE,,
1370,45,6769,57.36440678,5.561060469,45,11206,0.350946829,45,11206,FALSE,,
1375,48,6994,58.77310924,5.758285148,48,11324,0.325822827,48,11324,FALSE,,
1380,48,7176,59.30578512,5.910351029,48,11543,0.358690002,48,11543,FALSE,,
1385,51,7402,59.69354839,5.915212474,51,11742,0.340970324,51,11742,FALSE,,
1390,52,7428,60.8852459,5.639428927,52,11282,0.321642821,52,11282,FALSE,,
1395,38,6913,56.66393443,5.991841515,38,11364,0.348129702,38,11364,FALSE,,
1400,37,6898,58.45762712,5.964590554,37,11384,0.343417745,37,11384,FALSE,,
1405,49,7110,58.76033058,5.393340452,49,11554,0.309002336,49,11554,FALSE,,
1410,49,7337,61.14166667,5.831325608,49,11746,0.339390973,49,11746,FALSE,,
1415,50,7567,63.05833333,5.933804575,50,11981,0.372266811,50,11981,FALSE,,
1420,50,7763,69.3125,5.374694763,50,12177,0.334174388,50,12177,FALSE,,
1425,52,8004,71.46428571,5.538203714,52,12413,0.336146361,52,12413,FALSE,,
1430,51,8215,72.69911504,5.481666636,51,12644,0.354245443,51,12644,FALSE,,
1435,48,7384,67.12727273,5.399660964,48,11291,0.357253976,48,11291,FALSE,,
1440,31,3842,36.24528302,5.343574086,31,10270,0.359038457,31,10270,FALSE,,
1445,28,1021,9.281818182,5.379934252,28,10402,0.363778614,28,10402,FALSE,,
1450,25,587,5.288288288,5.699258178,25,10248,0.370832658,25,10248,FALSE,,
1455,37,745,6.592920354,5.857079923,37,10134,0.378249164,37,10134,FALSE,,
1460,43,943,8.271929825,6.081128569,43,10274,0.386986998,43,10274,FALSE,,
1465,46,1162,10.01724138,6.164439335,46,10493,0.37088652,46,10493,FALSE,,
1470,40,1324,11.51304348,6.272820421,40,10620,0.386718651,40,10620,FALSE,,
1475,42,1505,12.97413793,6.184511194,42,10746,0.394538064,42,10746,FALSE,,
1480,44,1604,13.4789916,6.326373003,44,10236,0.38123881,44,10236,FALSE,,
1485,40,1619,13.83760684,6.49869243,40,10338,0.426024685,40,10338,FALSE,,
1490,47,1801,15.52586207,5.886372852,47,10540,0.366650864,47,10540,FALSE,,
1495,47,1827,15.88695652,5.592258733,47,9949,0.318496932,47,9949,FALSE,,
1500,50,1902,16.53913043,5.719034631,50,10186,0.32074393,50,10186,FALSE,,
1505,47,2030,17.96460177,5.799276883,47,9671,0.318134059,47,9671,FALSE,,
1510,41,2081,18.4159292,5.488866337,41,9845,0.285011318,41,9845,FALSE,,
1515,46,2249,20.63302752,5.333426894,45,10038,0.297639567,45,10038,FALSE,,
1520,47,2448,22.87850467,5.08825106,47,10241,0.288036551,47,10241,FALSE,,
1525,50,2693,25.64761905,5.163137944,50,10480,0.31101564,50,10480,FALSE,,
1530,46,2846,28.74747475,5.133626187,46,10631,0.328630111,46,10631,FALSE,,
1535,37,2661,27.43298969,5.384103766,37,10038,0.360293538,37,10038,FALSE,,
1540,35,2569,25.94949495,5.835181985,35,9599,0.388193897,35,9599,FALSE,,
1545,35,2645,25.67961165,6.165172634,35,9669,0.40851663,35,9669,FALSE,,
1550,35,2812,28.12,6.01703063,35,9832,0.386262542,35,9832,FALSE,,
1555,38,2990,29.31372549,6.101926377,38,9944,0.400590729,38,9944,FALSE,,
1560,36,3117,30.55882353,6.576685511,36,9796,0.426710168,36,9796,FALSE,,
1565,38,3153,31.53,6.390855883,38,9945,0.382916086,38,9945,FALSE,,
1570,36,3262,33.62886598,6.216723659,36,9807,0.357080606,36,9807,FALSE,,
1575,42,3455,34.20792079,6.07350914,42,9994,0.35197288,42,9994,FALSE,,
1580,39,3283,33.84536082,6.188397397,39,9933,0.376610143,39,9933,FALSE,,
1585,34,2766,27.66,6.603236373,34,9946,0.417839775,34,9946,FALSE,,
1590,38,2921,28.92079208,6.602817313,38,10120,0.436320806,38,10120,FALSE,,
1595,39,3106,29.02803738,6.003612265,39,10302,0.391743702,39,10302,FALSE,,
1600,38,3149,29.15740741,6.076674743,38,9978,0.385962102,38,9978,FALSE,,
